,0,1,2,3,4,5,6,7,8,9,10
66,0,40.2598637,-123.8408692,23.665,53,2.5,20.37864583,61.71180556,3,0,0.461895051
67,1,40.2598637,-123.8408692,25.195,58,0.94,20.37864583,61.71180556,3,0,0.331068227
68,2,40.2598637,-123.8408692,25.48,60,0.59,20.37864583,61.71180556,3,0,0.304800184
69,3,40.2598637,-123.8408692,26.62,59,0.25,20.37864583,61.71180556,3,0,0.290517809
70,4,40.2598637,-123.8408692,25.66,59,0.44,20.37864583,61.71180556,3,0,0.297982958
71,5,40.2598637,-123.8408692,24.635,64,0.16,20.37864583,61.71180556,3,0,0.281908851
72,0,40.2881964,-123.8936491,22.88,56,2.68,19.54510417,65.14583333,3,0,0.436070858
73,1,40.2881964,-123.8936491,24.06,61,1.07,19.54510417,65.14583333,3,0,0.303956158
74,2,40.2881964,-123.8936491,24.24,64,0.63,19.54510417,65.14583333,3,0,0.277006704
75,3,40.2881964,-123.8936491,25.64,62,0.3,19.54510417,65.14583333,3,0,0.264540125
76,4,40.2881964,-123.8936491,24.96,61,0.43,19.54510417,65.14583333,3,0,0.2697856
77,5,40.2881964,-123.8936491,23.92,66,0.17,19.54510417,65.14583333,3,0,0.255786349
78,0,40.2779191,-123.8500366,23.36,54,2.53,20.10979167,62.81944444,3,0,0.45270545
79,1,40.2779191,-123.8500366,24.88,59,0.97,20.10979167,62.81944444,3,0,0.320187289
80,2,40.2779191,-123.8500366,25.185,61,0.61,20.10979167,62.81944444,3,0,0.297031214
81,3,40.2779191,-123.8500366,26.39,60,0.27,20.10979167,62.81944444,3,0,0.282594638
82,4,40.2779191,-123.8500366,25.505,59,0.43,20.10979167,62.81944444,3,0,0.289718968
83,5,40.2779191,-123.8500366,24.475,64,0.16,20.10979167,62.81944444,3,0,0.273933767
84,0,38.4654692,-122.9774984,16.955,70,1.5,18.74791667,67.13541667,2,0,0.229718939
85,1,38.4654692,-122.9774984,16.995,74,1.44,18.74791667,67.13541667,2,0,0.22859135
86,2,38.4654692,-122.9774984,16.495,72,1.57,18.74791667,67.13541667,2,0,0.22598047
87,3,38.4654692,-122.9774984,19.61,68,1.6,18.74791667,67.13541667,2,0,0.237766524
88,4,38.4654692,-122.9774984,19.735,67,1.22,18.74791667,67.13541667,2,0,0.241851793
89,5,38.4654692,-122.9774984,19.485,66,1.06,18.74791667,67.13541667,2,0,0.243698585
90,0,40.3410481,-123.9376026,21.375,62,2.74,18.37795139,70.51041667,3,0,0.354986113
91,1,40.3410481,-123.9376026,22.86,65,1.2,18.37795139,70.51041667,3,0,0.260367586
92,2,40.3410481,-123.9376026,23.18,67,0.74,18.37795139,70.51041667,3,0,0.238826569
93,3,40.3410481,-123.9376026,24.885,64,0.4,18.37795139,70.51041667,3,0,0.228675183
94,4,40.3410481,-123.9376026,24.61,62,0.38,18.37795139,70.51041667,3,0,0.227547768
95,5,40.3410481,-123.9376026,23.925,68,0.17,18.37795139,70.51041667,3,0,0.220106341
96,0,40.3499476,-123.9284812,21.41,62,2.7,18.4490625,70.375,3,0,0.355003357
97,1,40.3499476,-123.9284812,23.02,64,1.19,18.4490625,70.375,3,0,0.261672133
98,2,40.3499476,-123.9284812,23.38,66,0.75,18.4490625,70.375,3,0,0.240843225
99,3,40.3499476,-123.9284812,25.085,64,0.41,18.4490625,70.375,3,0,0.230739394
100,4,40.3499476,-123.9284812,24.815,62,0.37,18.4490625,70.375,3,0,0.22892638
101,5,40.3499476,-123.9284812,24.165,67,0.17,18.4490625,70.375,3,0,0.221384391
102,0,36.7577225,-118.8317702,19.175,35,0.98,18.48010417,40.34375,2,0,0.262561707
103,1,36.7577225,-118.8317702,20.05,36,0.65,18.48010417,40.34375,2,0,0.266870098
104,2,36.7577225,-118.8317702,21.75,32,0.59,18.48010417,40.34375,2,0,0.293386054
105,3,36.7577225,-118.8317702,22.015,32,0.69,18.48010417,40.34375,2,0,0.291965105
106,4,36.7577225,-118.8317702,20.21,41,0.41,18.48010417,40.34375,2,0,0.257402517
107,5,36.7577225,-118.8317702,20.035,48,0.34,18.48010417,40.34375,2,0,0.245668571
108,0,38.9246199,-121.8519118,26.055,45,1.96,25.75506944,46.08680556,2,0,0.130808709
109,1,38.9246199,-121.8519118,27.43,40,1.82,25.75506944,46.08680556,2,0,0.158171749
110,2,38.9246199,-121.8519118,28.58,36,1.9,25.75506944,46.08680556,2,0,0.197528091
111,3,38.9246199,-121.8519118,30.125,36,1.39,25.75506944,46.08680556,2,0,0.28932842
112,4,38.9246199,-121.8519118,30.32,38,2.33,25.75506944,46.08680556,2,0,0.22930827
113,5,38.9246199,-121.8519118,30.38,33,1.4,25.75506944,46.08680556,2,0,0.33396323
114,0,40.3312512,-123.9253177,21.495,61,2.72,18.51413194,69.58333333,3,0,0.363143254
115,1,40.3312512,-123.9253177,22.91,65,1.18,18.51413194,69.58333333,3,0,0.266034993
116,2,40.3312512,-123.9253177,23.235,66,0.71,18.51413194,69.58333333,3,0,0.242900418
117,3,40.3312512,-123.9253177,24.875,64,0.38,18.51413194,69.58333333,3,0,0.23344711
118,4,40.3312512,-123.9253177,24.48,62,0.39,18.51413194,69.58333333,3,0,0.233257938
119,5,40.3312512,-123.9253177,23.785,68,0.17,18.51413194,69.58333333,3,0,0.224755205
120,0,38.3668575,-122.5952619,20.65,60,2,21.26017361,57.84722222,2,0,0.237758701
121,1,38.3668575,-122.5952619,21.375,61,1.8,21.26017361,57.84722222,2,0,0.238482675
122,2,38.3668575,-122.5952619,20.945,60,2.05,21.26017361,57.84722222,2,0,0.238723916
123,3,38.3668575,-122.5952619,22.65,59,1.85,21.26017361,57.84722222,2,0,0.23705168
124,4,38.3668575,-122.5952619,23.005,57,1.45,21.26017361,57.84722222,2,0,0.231233672
125,5,38.3668575,-122.5952619,23.67,54,1.34,21.26017361,57.84722222,2,0,0.226933986
126,0,36.7793881,-118.7762131,20.965,32,0.97,20.78559028,35.49305556,2,0,0.272856834
127,1,36.7793881,-118.7762131,21.99,32,0.64,20.78559028,35.49305556,2,0,0.290382439
128,2,36.7793881,-118.7762131,23.765,28,0.58,20.78559028,35.49305556,2,0,0.349309384
129,3,36.7793881,-118.7762131,24.26,28,0.69,20.78559028,35.49305556,2,0,0.347522639
130,4,36.7793881,-118.7762131,21.98,36,0.41,20.78559028,35.49305556,2,0,0.271248065
131,5,36.7793881,-118.7762131,22.135,42,0.34,20.78559028,35.49305556,2,0,0.24304414
132,0,40.33514,-123.9369847,21.515,62,2.74,18.46819444,70.09027778,3,0,0.361977305
133,1,40.33514,-123.9369847,22.93,65,1.2,18.46819444,70.09027778,3,0,0.264086319
134,2,40.33514,-123.9369847,23.215,66,0.72,18.46819444,70.09027778,3,0,0.240375916
135,3,40.33514,-123.9369847,24.91,64,0.39,18.46819444,70.09027778,3,0,0.231075315
136,4,40.33514,-123.9369847,24.605,62,0.38,18.46819444,70.09027778,3,0,0.230306693
137,5,40.33514,-123.9369847,23.875,68,0.17,18.46819444,70.09027778,3,0,0.222442559
138,0,40.2884747,-123.8117026,23.175,54,2.37,20.2575,61.96875,3,0,0.442252249
139,1,40.2884747,-123.8117026,25.23,58,0.9,20.2575,61.96875,3,0,0.322956312
140,2,40.2884747,-123.8117026,25.745,60,0.61,20.2575,61.96875,3,0,0.304256345
141,3,40.2884747,-123.8117026,26.83,58,0.27,20.2575,61.96875,3,0,0.291215077
142,4,40.2884747,-123.8117026,25.77,58,0.4,20.2575,61.96875,3,0,0.295466384
143,5,40.2884747,-123.8117026,24.905,63,0.16,20.2575,61.96875,3,0,0.280497294
144,0,40.2701414,-123.8497586,23.56,53,2.53,20.2553125,62.27083333,3,0,0.459649551
145,1,40.2701414,-123.8497586,25.015,59,0.97,20.2553125,62.27083333,3,0,0.328333687
146,2,40.2701414,-123.8497586,25.295,61,0.6,20.2553125,62.27083333,3,0,0.300675658
147,3,40.2701414,-123.8497586,26.485,60,0.26,20.2553125,62.27083333,3,0,0.286058959
148,4,40.2701414,-123.8497586,25.58,59,0.44,20.2553125,62.27083333,3,0,0.294154843
149,5,40.2701414,-123.8497586,24.55,64,0.16,20.2553125,62.27083333,3,0,0.27797579
150,0,40.3370844,-123.9311513,21.51,62,2.73,18.47315972,70.01041667,3,0,0.361709671
151,1,40.3370844,-123.9311513,22.955,65,1.19,18.47315972,70.01041667,3,0,0.264096184
152,2,40.3370844,-123.9311513,23.275,66,0.72,18.47315972,70.01041667,3,0,0.241020114
153,3,40.3370844,-123.9311513,24.945,64,0.39,18.47315972,70.01041667,3,0,0.23157782
154,4,40.3370844,-123.9311513,24.62,62,0.38,18.47315972,70.01041667,3,0,0.230769034
155,5,40.3370844,-123.9311513,23.91,68,0.17,18.47315972,70.01041667,3,0,0.222907258
156,0,40.2768079,-123.8553145,23.42,54,2.55,20.13475694,62.83333333,3,0,0.455505256
157,1,40.2768079,-123.8553145,24.865,59,0.98,20.13475694,62.83333333,3,0,0.320877137
158,2,40.2768079,-123.8553145,25.15,61,0.61,20.13475694,62.83333333,3,0,0.297007005
159,3,40.2768079,-123.8553145,26.375,60,0.27,20.13475694,62.83333333,3,0,0.282557398
160,4,40.2768079,-123.8553145,25.52,59,0.43,20.13475694,62.83333333,3,0,0.289731678
161,5,40.2768079,-123.8553145,24.49,64,0.17,20.13475694,62.83333333,3,0,0.274356951
162,0,40.3037518,-123.9011497,22.465,58,2.69,19.22295139,66.58680556,3,0,0.413180373
163,1,40.3037518,-123.9011497,23.73,62,1.1,19.22295139,66.58680556,3,0,0.291407743
164,2,40.3037518,-123.9011497,23.96,64,0.66,19.22295139,66.58680556,3,0,0.266223987
165,3,40.3037518,-123.9011497,25.44,63,0.32,19.22295139,66.58680556,3,0,0.254004972
166,4,40.3037518,-123.9011497,24.845,61,0.42,19.22295139,66.58680556,3,0,0.258108515
167,5,40.3037518,-123.9011497,23.91,67,0.17,19.22295139,66.58680556,3,0,0.245269855
168,0,39.8976505,-123.7511338,22.05,56,0.95,19.24256944,65.72569444,2,0,0.242067651
169,1,39.8976505,-123.7511338,22.98,63,0.44,19.24256944,65.72569444,2,0,0.254656263
170,2,39.8976505,-123.7511338,21.835,69,0.44,19.24256944,65.72569444,2,0,0.259244149
171,3,39.8976505,-123.7511338,23.075,67,0.46,19.24256944,65.72569444,2,0,0.255915111
172,4,39.8976505,-123.7511338,23,67,0.52,19.24256944,65.72569444,2,0,0.254695223
173,5,39.8976505,-123.7511338,21.63,73,0.3,19.24256944,65.72569444,2,0,0.263350264
174,0,40.3508813,-123.9244801,21.45,62,2.69,18.49166667,70.19791667,3,0,0.356927877
175,1,40.3508813,-123.9244801,23.075,64,1.19,18.49166667,70.19791667,3,0,0.263450885
176,2,40.3508813,-123.9244801,23.445,66,0.75,18.49166667,70.19791667,3,0,0.242361523
177,3,40.3508813,-123.9244801,25.135,64,0.41,18.49166667,70.19791667,3,0,0.232035213
178,4,40.3508813,-123.9244801,24.85,62,0.36,18.49166667,70.19791667,3,0,0.229861452
179,5,40.3508813,-123.9244801,24.21,67,0.17,18.49166667,70.19791667,3,0,0.222576839
180,0,36.7785554,-118.8209368,20.505,33,0.95,20.17625,36.83333333,2,0,0.269076165
181,1,36.7785554,-118.8209368,21.43,33,0.63,20.17625,36.83333333,2,0,0.282617199
182,2,36.7785554,-118.8209368,23.15,29,0.56,20.17625,36.83333333,2,0,0.332567469
183,3,36.7785554,-118.8209368,23.61,29,0.68,20.17625,36.83333333,2,0,0.330307541
184,4,36.7785554,-118.8209368,21.47,37,0.41,20.17625,36.83333333,2,0,0.266976081
185,5,36.7785554,-118.8209368,21.53,44,0.32,20.17625,36.83333333,2,0,0.241812506
186,0,36.6188485,-121.8310627,14.665,84,2.27,15.18333333,80.67361111,2,0,0.222618615
187,1,36.6188485,-121.8310627,14.855,80,1.52,15.18333333,80.67361111,2,0,0.21833609
188,2,36.6188485,-121.8310627,14.86,75,1.24,15.18333333,80.67361111,2,0,0.220603274
189,3,36.6188485,-121.8310627,16.27,70,1.65,15.18333333,80.67361111,2,0,0.226269594
190,4,36.6188485,-121.8310627,17.47,70,0.96,15.18333333,80.67361111,2,0,0.231231164
191,5,36.6188485,-121.8310627,18.11,72,1.61,15.18333333,80.67361111,2,0,0.231401378
192,0,40.3062517,-123.90865,22.385,58,2.71,19.1446875,66.94097222,3,0,0.409220998
193,1,40.3062517,-123.90865,23.63,63,1.12,19.1446875,66.94097222,3,0,0.289007112
194,2,40.3062517,-123.90865,23.84,65,0.67,19.1446875,66.94097222,3,0,0.263517006
195,3,40.3062517,-123.90865,25.355,63,0.33,19.1446875,66.94097222,3,0,0.251675455
196,4,40.3062517,-123.90865,24.8,62,0.42,19.1446875,66.94097222,3,0,0.254746338
197,5,40.3062517,-123.90865,23.875,67,0.17,19.1446875,66.94097222,3,0,0.242693008
198,0,40.2915294,-123.9419838,22.1,58,2.87,18.93600694,67.01041667,3,0,0.413369822
199,1,40.2915294,-123.9419838,22.9,64,1.16,18.93600694,67.01041667,3,0,0.285146989
200,2,40.2915294,-123.9419838,23,67,0.63,18.93600694,67.01041667,3,0,0.256545312
201,3,40.2915294,-123.9419838,24.555,65,0.3,18.93600694,67.01041667,3,0,0.246699926
202,4,40.2915294,-123.9419838,23.985,63,0.46,18.93600694,67.01041667,3,0,0.25220983
203,5,40.2915294,-123.9419838,22.975,69,0.19,18.93600694,67.01041667,3,0,0.239213338
204,0,40.2818076,-123.8939268,23.025,56,2.69,19.64666667,64.71875,3,0,0.444295402
205,1,40.2818076,-123.8939268,24.145,61,1.07,19.64666667,64.71875,3,0,0.308089528
206,2,40.2818076,-123.8939268,24.295,64,0.62,19.64666667,64.71875,3,0,0.280075019
207,3,40.2818076,-123.8939268,25.68,62,0.29,19.64666667,64.71875,3,0,0.267343258
208,4,40.2818076,-123.8939268,24.98,61,0.44,19.64666667,64.71875,3,0,0.273576088
209,5,40.2818076,-123.8939268,23.895,66,0.17,19.64666667,64.71875,3,0,0.258931248
210,0,40.2837523,-123.8564258,23.265,55,2.54,20.01454861,63.30208333,3,0,0.448252326
211,1,40.2837523,-123.8564258,24.755,59,1,20.01454861,63.30208333,3,0,0.318262421
212,2,40.2837523,-123.8564258,25.055,62,0.62,20.01454861,63.30208333,3,0,0.293378791
213,3,40.2837523,-123.8564258,26.3,60,0.28,20.01454861,63.30208333,3,0,0.279605541
214,4,40.2837523,-123.8564258,25.465,60,0.42,20.01454861,63.30208333,3,0,0.284837967
215,5,40.2837523,-123.8564258,24.45,64,0.16,20.01454861,63.30208333,3,0,0.270509348
216,0,40.3743062,-123.9258742,20.96,64,2.66,18.17295139,71.73263889,3,0,0.334652741
217,1,40.3743062,-123.9258742,22.84,65,1.21,18.17295139,71.73263889,3,0,0.252403297
218,2,40.3743062,-123.9258742,23.32,66,0.78,18.17295139,71.73263889,3,0,0.233144069
219,3,40.3743062,-123.9258742,25.08,64,0.45,18.17295139,71.73263889,3,0,0.223957988
220,4,40.3743062,-123.9258742,24.89,62,0.34,18.17295139,71.73263889,3,0,0.219822807
221,5,40.3743062,-123.9258742,24.41,67,0.16,18.17295139,71.73263889,3,0,0.214199425
222,0,40.1320885,-123.8136415,22.92,55,2.25,19.80159722,63.68402778,3,0,0.411226697
223,1,40.1320885,-123.8136415,23.535,62,0.42,19.80159722,63.68402778,3,0,0.277559572
224,2,40.1320885,-123.8136415,23.235,66,0.38,19.80159722,63.68402778,3,0,0.273356578
225,3,40.1320885,-123.8136415,24.12,64,0.31,19.80159722,63.68402778,3,0,0.272556592
226,4,40.1320885,-123.8136415,23.685,64,0.65,19.80159722,63.68402778,3,0,0.288176243
227,5,40.1320885,-123.8136415,22.665,69,0.24,19.80159722,63.68402778,3,0,0.265576491
228,0,40.2709747,-123.8461474,23.41,54,2.52,20.16611111,62.48958333,3,0,0.455032624
229,1,40.2709747,-123.8461474,24.95,59,0.96,20.16611111,62.48958333,3,0,0.322074658
230,2,40.2709747,-123.8461474,25.265,61,0.6,20.16611111,62.48958333,3,0,0.298917999
231,3,40.2709747,-123.8461474,26.445,60,0.26,20.16611111,62.48958333,3,0,0.284446015
232,4,40.2709747,-123.8461474,25.51,59,0.43,20.16611111,62.48958333,3,0,0.291984369
233,5,40.2709747,-123.8461474,24.47,64,0.16,20.16611111,62.48958333,3,0,0.276200496
234,0,36.7857779,-118.8509379,20.28,33,0.93,19.81597222,37.72916667,2,0,0.269953669
235,1,36.7857779,-118.8509379,21.115,34,0.62,19.81597222,37.72916667,2,0,0.275963976
236,2,36.7857779,-118.8509379,22.76,30,0.54,19.81597222,37.72916667,2,0,0.316267793
237,3,36.7857779,-118.8509379,23.225,30,0.66,19.81597222,37.72916667,2,0,0.314242635
238,4,36.7857779,-118.8509379,21.19,38,0.4,19.81597222,37.72916667,2,0,0.26307592
239,5,36.7857779,-118.8509379,21.19,45,0.3,19.81597222,37.72916667,2,0,0.242427065
240,0,40.2715301,-123.8675369,23.43,54,2.6,20.07680556,62.98263889,3,0,0.45905771
241,1,40.2715301,-123.8675369,24.71,59,1.01,20.07680556,62.98263889,3,0,0.321359145
242,2,40.2715301,-123.8675369,24.93,62,0.6,20.07680556,62.98263889,3,0,0.294474545
243,3,40.2715301,-123.8675369,26.185,60,0.26,20.07680556,62.98263889,3,0,0.280803703
244,4,40.2715301,-123.8675369,25.34,60,0.44,20.07680556,62.98263889,3,0,0.287929416
245,5,40.2715301,-123.8675369,24.28,65,0.17,20.07680556,62.98263889,3,0,0.272647171
246,0,36.7632778,-118.8234367,19.82,34,0.97,19.32541667,38.50694444,2,0,0.266480852
247,1,36.7632778,-118.8234367,20.72,34,0.64,19.32541667,38.50694444,2,0,0.276808295
248,2,36.7632778,-118.8234367,22.43,30,0.58,19.32541667,38.50694444,2,0,0.31289154
249,3,36.7632778,-118.8234367,22.805,30,0.68,19.32541667,38.50694444,2,0,0.311489336
250,4,36.7632778,-118.8234367,20.805,39,0.41,19.32541667,38.50694444,2,0,0.261472566
251,5,36.7632778,-118.8234367,20.77,46,0.34,19.32541667,38.50694444,2,0,0.243780771
252,0,40.2562528,-123.820313,23.75,52,2.42,20.55159722,60.96527778,3,0,0.459449971
253,1,40.2562528,-123.820313,25.51,57,0.89,20.55159722,60.96527778,3,0,0.333719211
254,2,40.2562528,-123.820313,25.885,59,0.59,20.55159722,60.96527778,3,0,0.310810714
255,3,40.2562528,-123.820313,26.96,58,0.24,20.55159722,60.96527778,3,0,0.296594166
256,4,40.2562528,-123.820313,25.905,58,0.43,20.55159722,60.96527778,3,0,0.303550819
257,5,40.2562528,-123.820313,24.915,63,0.16,20.55159722,60.96527778,3,0,0.287455593
258,0,36.7541118,-118.8631601,20.69,32,0.96,20.41086806,36.40277778,2,0,0.273873834
259,1,36.7541118,-118.8631601,21.69,32,0.64,20.41086806,36.40277778,2,0,0.289290578
260,2,36.7541118,-118.8631601,23.435,29,0.56,20.41086806,36.40277778,2,0,0.335088337
261,3,36.7541118,-118.8631601,23.875,29,0.67,20.41086806,36.40277778,2,0,0.332985335
262,4,36.7541118,-118.8631601,21.705,37,0.41,20.41086806,36.40277778,2,0,0.265986371
263,5,36.7541118,-118.8631601,21.77,43,0.33,20.41086806,36.40277778,2,0,0.242449036
264,0,40.2204203,-123.785033,23.855,52,2.24,20.73048611,60.27777778,3,0,0.446340044
265,1,40.2204203,-123.785033,25.68,57,0.72,20.73048611,60.27777778,3,0,0.32772515
266,2,40.2204203,-123.785033,25.995,59,0.52,20.73048611,60.27777778,3,0,0.311298413
267,3,40.2204203,-123.785033,26.93,58,0.19,20.73048611,60.27777778,3,0,0.298616287
268,4,40.2204203,-123.785033,25.94,58,0.45,20.73048611,60.27777778,3,0,0.308637913
269,5,40.2204203,-123.785033,24.93,62,0.14,20.73048611,60.27777778,3,0,0.291577811
270,0,40.2659747,-123.8422583,23.37,53,2.5,20.1740625,62.32638889,3,0,0.453776546
271,1,40.2659747,-123.8422583,24.97,59,0.95,20.1740625,62.32638889,3,0,0.322535251
272,2,40.2659747,-123.8422583,25.3,61,0.59,20.1740625,62.32638889,3,0,0.299480384
273,3,40.2659747,-123.8422583,26.45,59,0.25,20.1740625,62.32638889,3,0,0.286129654
274,4,40.2659747,-123.8422583,25.48,59,0.43,20.1740625,62.32638889,3,0,0.293009013
275,5,40.2659747,-123.8422583,24.44,64,0.16,20.1740625,62.32638889,3,0,0.277210872
276,0,40.3656952,-123.9275408,20.95,64,2.67,18.14770833,71.64583333,3,0,0.334976961
277,1,40.3656952,-123.9275408,22.735,65,1.21,18.14770833,71.64583333,3,0,0.251850598
278,2,40.3656952,-123.9275408,23.2,67,0.77,18.14770833,71.64583333,3,0,0.233051724
279,3,40.3656952,-123.9275408,24.935,64,0.43,18.14770833,71.64583333,3,0,0.223002325
280,4,40.3656952,-123.9275408,24.7,62,0.34,18.14770833,71.64583333,3,0,0.219506377
281,5,40.3656952,-123.9275408,24.215,68,0.17,18.14770833,71.64583333,3,0,0.214680096
282,0,40.2926408,-123.8975382,22.805,57,2.69,19.48774306,65.48263889,3,0,0.432341261
283,1,40.2926408,-123.8975382,24,61,1.09,19.48774306,65.48263889,3,0,0.302247132
284,2,40.2926408,-123.8975382,24.18,64,0.64,19.48774306,65.48263889,3,0,0.274822356
285,3,40.2926408,-123.8975382,25.615,62,0.3,19.48774306,65.48263889,3,0,0.262134611
